year,city1,city2,fare,state1,state2
2021,Bozeman,Los Angeles,195.58,MT,CA (Metropolitan Area)
2021,Chicago,Denver,142.3,IL,CO
2021,Chicago,Denver,149.75,IL,CO
2021,Chicago,Seattle,183.07,IL,WA
2021,Chicago,Seattle,188.23,IL,WA
2021,Chicago,Nashville,142.26,IL,TN
2021,Chicago,Nashville,146.97,IL,TN
2021,Chicago,Washington,150.41,IL,DC (Metropolitan Area)
2021,Chicago,Washington,156.62,IL,DC (Metropolitan Area)
2021,Chicago,Washington,141.23,IL,DC (Metropolitan Area)
2021,Chicago,Washington,158.18,IL,DC (Metropolitan Area)
2021,Chicago,Washington,178.22,IL,DC (Metropolitan Area)
2021,Chicago,Washington,194.02,IL,DC (Metropolitan Area)
2021,Chicago,Columbus,152.18,IL,OH
2021,Chicago,Columbus,166.12,IL,OH
2021,Chicago,New York City,240.47,IL,NY (Metropolitan Area)
2021,Chicago,New York City,323.8,IL,NY (Metropolitan Area)
2021,Chicago,New York City,185.27,IL,NY (Metropolitan Area)
2021,Chicago,New York City,189.33,IL,NY (Metropolitan Area)
2021,Chicago,New York City,192.12,IL,NY (Metropolitan Area)
2021,Chicago,New York City,238.64,IL,NY (Metropolitan Area)
2021,Chicago,New York City,232.17,IL,NY (Metropolitan Area)
2021,Chicago,New York City,193.58,IL,NY (Metropolitan Area)
2021,Chicago,New York City,226.35,IL,NY (Metropolitan Area)
2021,Chicago,New York City,213.08,IL,NY (Metropolitan Area)
2021,Chicago,New York City,223.55,IL,NY (Metropolitan Area)
2021,Chicago,Las Vegas,180.92,IL,NV
2021,Chicago,Las Vegas,174.44,IL,NV
2021,Chicago,San Francisco,234.91,IL,CA (Metropolitan Area)
2021,Chicago,San Francisco,215.17,IL,CA (Metropolitan Area)
2021,Chicago,San Francisco,242.89,IL,CA (Metropolitan Area)
2021,Chicago,San Francisco,146.6,IL,CA (Metropolitan Area)
2021,Chicago,San Francisco,281.54,IL,CA (Metropolitan Area)
2021,Chicago,San Francisco,254.54,IL,CA (Metropolitan Area)
2021,Chicago,Los Angeles,226.66,IL,CA (Metropolitan Area)
2021,Chicago,Los Angeles,189.49,IL,CA (Metropolitan Area)
2021,Chicago,Los Angeles,158.64,IL,CA (Metropolitan Area)
2021,Chicago,Los Angeles,214.65,IL,CA (Metropolitan Area)
2021,Chicago,Los Angeles,229.34,IL,CA (Metropolitan Area)
2021,Chicago,Los Angeles,235.96,IL,CA (Metropolitan Area)
2021,Chicago,Los Angeles,200.8,IL,CA (Metropolitan Area)
2021,Chicago,Los Angeles,187.6,IL,CA (Metropolitan Area)
2021,Chicago,Los Angeles,170.55,IL,CA (Metropolitan Area)
2021,Chicago,Los Angeles,267.23,IL,CA (Metropolitan Area)
2021,Chicago,New Orleans,144.22,IL,LA
2021,Chicago,New Orleans,146.1,IL,LA
2021,Chicago,San Diego,190.79,IL,CA
2021,Chicago,San Diego,209.68,IL,CA
2021,Chicago,Portland,234.64,IL,OR
2021,Chicago,Portland,235.36,IL,OR
2021,Chicago,Portland,217.38,IL,ME
2021,Chicago,Portland,234.43,IL,ME
2021,Charleston,Washington,140.01,SC,DC (Metropolitan Area)
2021,Charleston,Washington,166.15,SC,DC (Metropolitan Area)
2021,Charleston,Washington,151.98,SC,DC (Metropolitan Area)
2021,Charleston,Chicago,151.64,SC,IL
2021,Charleston,Chicago,179.71,SC,IL
2021,Charleston,New York City,168.27,SC,NY (Metropolitan Area)
2021,Charleston,New York City,222.13,SC,NY (Metropolitan Area)
2021,Charleston,New York City,177.33,SC,NY (Metropolitan Area)
2021,Charleston,New York City,149.04,SC,NY (Metropolitan Area)
2021,Charleston,New York City,156.46,SC,NY (Metropolitan Area)
2021,Charleston,New York City,250.8,SC,NY (Metropolitan Area)
2021,Charleston,Los Angeles,216.93,SC,CA (Metropolitan Area)
2021,Charleston,Los Angeles,206.14,SC,CA (Metropolitan Area)
2021,Charleston,Los Angeles,184.98,SC,CA (Metropolitan Area)
2021,Charleston,Los Angeles,262.32,SC,CA (Metropolitan Area)
2021,Charleston,Los Angeles,283.27,SC,CA (Metropolitan Area)
2021,Charlotte,Washington,143.31,NC,DC (Metropolitan Area)
2021,Charlotte,Washington,166.49,NC,DC (Metropolitan Area)
2021,Charlotte,Washington,161.31,NC,DC (Metropolitan Area)
2021,Charlotte,Chicago,149.77,NC,IL
2021,Charlotte,Chicago,171.32,NC,IL
2021,Charlotte,New York City,191.65,NC,NY (Metropolitan Area)
2021,Charlotte,New York City,263.27,NC,NY (Metropolitan Area)
2021,Charlotte,New York City,193.05,NC,NY (Metropolitan Area)
2021,Charlotte,New York City,182.74,NC,NY (Metropolitan Area)
2021,Charlotte,New York City,179.99,NC,NY (Metropolitan Area)
2021,Charlotte,New York City,220.26,NC,NY (Metropolitan Area)
2021,Charlotte,San Francisco,253.38,NC,CA (Metropolitan Area)
2021,Charlotte,San Francisco,303.43,NC,CA (Metropolitan Area)
2021,Charlotte,San Francisco,308.1,NC,CA (Metropolitan Area)
2021,Charlotte,Los Angeles,260.99,NC,CA (Metropolitan Area)
2021,Charlotte,Los Angeles,276.1,NC,CA (Metropolitan Area)
2021,Charlotte,Los Angeles,258.56,NC,CA (Metropolitan Area)
2021,Charlotte,Los Angeles,274.93,NC,CA (Metropolitan Area)
2021,Charlotte,Los Angeles,301.88,NC,CA (Metropolitan Area)
2021,Columbus,Denver,193.1,OH,CO
2021,Columbus,Seattle,251.22,OH,WA
2021,Columbus,Washington,149.93,OH,DC (Metropolitan Area)
2021,Columbus,Washington,147.75,OH,DC (Metropolitan Area)
2021,Columbus,Washington,165.0,OH,DC (Metropolitan Area)
2021,Columbus,New York City,225.52,OH,NY (Metropolitan Area)
2021,Columbus,New York City,218.86,OH,NY (Metropolitan Area)
2021,Columbus,New York City,199.43,OH,NY (Metropolitan Area)
2021,Columbus,New York City,219.93,OH,NY (Metropolitan Area)
2021,Columbus,New York City,194.77,OH,NY (Metropolitan Area)
2021,Columbus,New York City,287.0,OH,NY (Metropolitan Area)
2021,Columbus,Las Vegas,201.55,OH,NV
2021,Columbus,San Francisco,244.16,OH,CA (Metropolitan Area)
2021,Columbus,San Francisco,304.82,OH,CA (Metropolitan Area)
2021,Columbus,San Francisco,290.11,OH,CA (Metropolitan Area)
2021,Columbus,Los Angeles,242.48,OH,CA (Metropolitan Area)
2021,Columbus,Los Angeles,196.12,OH,CA (Metropolitan Area)
2021,Columbus,Los Angeles,217.96,OH,CA (Metropolitan Area)
2021,Columbus,Los Angeles,286.63,OH,CA (Metropolitan Area)
2021,Columbus,Los Angeles,282.59,OH,CA (Metropolitan Area)
2021,Columbus,San Diego,276.24,OH,CA
2021,St. Louis,Washington,189.95,MO,DC (Metropolitan Area)
2021,St. Louis,Washington,177.94,MO,DC (Metropolitan Area)
2021,St. Louis,Washington,207.22,MO,DC (Metropolitan Area)
2021,Myrtle Beach,Washington,113.59,SC,DC (Metropolitan Area)
2021,Myrtle Beach,Washington,144.41,SC,DC (Metropolitan Area)
2021,Myrtle Beach,Washington,146.44,SC,DC (Metropolitan Area)
2021,Myrtle Beach,New York City,122.41,SC,NY (Metropolitan Area)
2021,Myrtle Beach,New York City,239.44,SC,NY (Metropolitan Area)
2021,Myrtle Beach,New York City,99.91,SC,NY (Metropolitan Area)
2021,Myrtle Beach,New York City,204.19,SC,NY (Metropolitan Area)
2021,Myrtle Beach,New York City,123.28,SC,NY (Metropolitan Area)
2021,Myrtle Beach,New York City,78.48,SC,NY (Metropolitan Area)
2021,Jacksonville,Washington,172.22,FL,DC (Metropolitan Area)
2021,Jacksonville,Washington,164.78,FL,DC (Metropolitan Area)
2021,Jacksonville,Washington,164.15,FL,DC (Metropolitan Area)
2021,Jacksonville,New York City,166.17,FL,NY (Metropolitan Area)
2021,Jacksonville,New York City,233.13,FL,NY (Metropolitan Area)
2021,Jacksonville,New York City,185.21,FL,NY (Metropolitan Area)
2021,Jacksonville,New York City,158.08,FL,NY (Metropolitan Area)
2021,Jacksonville,New York City,191.51,FL,NY (Metropolitan Area)
2021,Jacksonville,New York City,297.6,FL,NY (Metropolitan Area)
2021,Jacksonville,Los Angeles,228.6,FL,CA (Metropolitan Area)
2021,Jacksonville,Los Angeles,205.28,FL,CA (Metropolitan Area)
2021,Jacksonville,Los Angeles,196.76,FL,CA (Metropolitan Area)
2021,Jacksonville,Los Angeles,281.78,FL,CA (Metropolitan Area)
2021,Jacksonville,Los Angeles,284.99,FL,CA (Metropolitan Area)
2021,Detroit,Washington,145.13,MI,DC (Metropolitan Area)
2021,Detroit,Washington,149.39,MI,DC (Metropolitan Area)
2021,Detroit,Washington,152.36,MI,DC (Metropolitan Area)
2021,Detroit,New York City,219.19,MI,NY (Metropolitan Area)
2021,Detroit,New York City,225.82,MI,NY (Metropolitan Area)
2021,Detroit,New York City,226.22,MI,NY (Metropolitan Area)
2021,Detroit,New York City,228.65,MI,NY (Metropolitan Area)
2021,Detroit,New York City,186.01,MI,NY (Metropolitan Area)
2021,Detroit,New York City,242.33,MI,NY (Metropolitan Area)
2021,Detroit,San Francisco,201.42,MI,CA (Metropolitan Area)
2021,Detroit,San Francisco,342.67,MI,CA (Metropolitan Area)
2021,Detroit,San Francisco,325.53,MI,CA (Metropolitan Area)
2021,Detroit,Los Angeles,252.71,MI,CA (Metropolitan Area)
2021,Detroit,Los Angeles,256.26,MI,CA (Metropolitan Area)
2021,Detroit,Los Angeles,237.83,MI,CA (Metropolitan Area)
2021,Detroit,Los Angeles,296.34,MI,CA (Metropolitan Area)
2021,Detroit,Los Angeles,274.64,MI,CA (Metropolitan Area)
2021,Des Moines,Washington,226.91,IA,DC (Metropolitan Area)
2021,Des Moines,Washington,222.76,IA,DC (Metropolitan Area)
2021,Des Moines,Washington,247.28,IA,DC (Metropolitan Area)
2021,Des Moines,Los Angeles,248.21,IA,CA (Metropolitan Area)
2021,Des Moines,Los Angeles,187.45,IA,CA (Metropolitan Area)
2021,Des Moines,Los Angeles,247.57,IA,CA (Metropolitan Area)
2021,Des Moines,Los Angeles,279.27,IA,CA (Metropolitan Area)
2021,Des Moines,Los Angeles,259.1,IA,CA (Metropolitan Area)
2021,Houston,Seattle,231.94,TX,WA
2021,Houston,Seattle,238.94,TX,WA
2021,Houston,Nashville,160.48,TX,TN
2021,Houston,Nashville,165.64,TX,TN
2021,Houston,Washington,183.32,TX,DC (Metropolitan Area)
2021,Houston,Washington,213.05,TX,DC (Metropolitan Area)
2021,Houston,Washington,221.5,TX,DC (Metropolitan Area)
2021,Houston,Washington,169.41,TX,DC (Metropolitan Area)
2021,Houston,Washington,263.3,TX,DC (Metropolitan Area)
2021,Houston,Washington,265.34,TX,DC (Metropolitan Area)
2021,Houston,New York City,242.17,TX,NY (Metropolitan Area)
2021,Houston,New York City,300.17,TX,NY (Metropolitan Area)
2021,Houston,New York City,214.66,TX,NY (Metropolitan Area)
2021,Houston,New York City,242.72,TX,NY (Metropolitan Area)
2021,Houston,New York City,197.38,TX,NY (Metropolitan Area)
2021,Houston,New York City,253.5,TX,NY (Metropolitan Area)
2021,Houston,New York City,219.83,TX,NY (Metropolitan Area)
2021,Houston,New York City,287.07,TX,NY (Metropolitan Area)
2021,Houston,New York City,196.58,TX,NY (Metropolitan Area)
2021,Houston,New York City,204.73,TX,NY (Metropolitan Area)
2021,Houston,New York City,218.11,TX,NY (Metropolitan Area)
2021,Houston,New York City,231.67,TX,NY (Metropolitan Area)
2021,Houston,Las Vegas,187.51,TX,NV
2021,Houston,Las Vegas,176.87,TX,NV
2021,Houston,San Francisco,209.94,TX,CA (Metropolitan Area)
2021,Houston,San Francisco,227.26,TX,CA (Metropolitan Area)
2021,Houston,San Francisco,220.37,TX,CA (Metropolitan Area)
2021,Houston,San Francisco,168.66,TX,CA (Metropolitan Area)
2021,Houston,San Francisco,273.41,TX,CA (Metropolitan Area)
2021,Houston,San Francisco,284.53,TX,CA (Metropolitan Area)
2021,Houston,Los Angeles,166.88,TX,CA (Metropolitan Area)
2021,Houston,Los Angeles,163.07,TX,CA (Metropolitan Area)
2021,Houston,Los Angeles,143.72,TX,CA (Metropolitan Area)
2021,Houston,Los Angeles,196.43,TX,CA (Metropolitan Area)
2021,Houston,Los Angeles,200.64,TX,CA (Metropolitan Area)
2021,Houston,Los Angeles,188.88,TX,CA (Metropolitan Area)
2021,Houston,Los Angeles,164.91,TX,CA (Metropolitan Area)
2021,Houston,Los Angeles,178.04,TX,CA (Metropolitan Area)
2021,Houston,Los Angeles,240.77,TX,CA (Metropolitan Area)
2021,Houston,Los Angeles,250.38,TX,CA (Metropolitan Area)
2021,Houston,New Orleans,134.22,TX,LA
2021,Houston,New Orleans,132.73,TX,LA
2021,Houston,San Diego,195.32,TX,CA
2021,Houston,San Diego,213.5,TX,CA
2021,Houston,Portland,252.44,TX,OR
2021,Houston,Portland,267.39,TX,OR
2021,Orlando,Washington,140.75,FL,DC (Metropolitan Area)
2021,Orlando,Washington,139.82,FL,DC (Metropolitan Area)
2021,Orlando,Washington,146.41,FL,DC (Metropolitan Area)
2021,Orlando,San Francisco,216.32,FL,CA (Metropolitan Area)
2021,Orlando,San Francisco,253.1,FL,CA (Metropolitan Area)
2021,Orlando,San Francisco,250.66,FL,CA (Metropolitan Area)
2021,Panama City,Washington,166.2,FL,DC (Metropolitan Area)
2021,Panama City,Washington,196.11,FL,DC (Metropolitan Area)
2021,Panama City,Washington,185.67,FL,DC (Metropolitan Area)
2021,Valparaiso,Washington,155.53,FL,DC (Metropolitan Area)
2021,Valparaiso,Washington,198.56,FL,DC (Metropolitan Area)
2021,Valparaiso,Washington,216.04,FL,DC (Metropolitan Area)
2021,Eugene,San Francisco,113.04,OR,CA (Metropolitan Area)
2021,Eugene,San Francisco,175.34,OR,CA (Metropolitan Area)
2021,Eugene,San Francisco,218.15,OR,CA (Metropolitan Area)
2021,Eugene,Los Angeles,136.48,OR,CA (Metropolitan Area)
2021,Eugene,Los Angeles,164.66,OR,CA (Metropolitan Area)
2021,Eugene,Los Angeles,180.68,OR,CA (Metropolitan Area)
2021,Eugene,Los Angeles,178.31,OR,CA (Metropolitan Area)
2021,Eugene,Los Angeles,196.28,OR,CA (Metropolitan Area)
2021,Key West,Washington,232.0,FL,DC (Metropolitan Area)
2021,Key West,Washington,229.71,FL,DC (Metropolitan Area)
2021,Key West,Washington,221.06,FL,DC (Metropolitan Area)
2021,Key West,New York City,211.66,FL,NY (Metropolitan Area)
2021,Key West,New York City,324.68,FL,NY (Metropolitan Area)
2021,Key West,New York City,282.41,FL,NY (Metropolitan Area)
2021,Key West,New York City,185.49,FL,NY (Metropolitan Area)
2021,Key West,New York City,167.02,FL,NY (Metropolitan Area)
2021,Key West,New York City,258.8,FL,NY (Metropolitan Area)
2021,Kalispell,Los Angeles,278.85,MT,CA (Metropolitan Area)
2021,Kalispell,Los Angeles,182.35,MT,CA (Metropolitan Area)
2021,Kalispell,Los Angeles,337.08,MT,CA (Metropolitan Area)
2021,Kalispell,Los Angeles,285.73,MT,CA (Metropolitan Area)
2021,Kalispell,Los Angeles,301.54,MT,CA (Metropolitan Area)
2021,Minneapolis/St. Paul,Washington,140.44,MN,DC (Metropolitan Area)
2021,Minneapolis/St. Paul,Washington,171.83,MN,DC (Metropolitan Area)
2021,Minneapolis/St. Paul,Washington,186.53,MN,DC (Metropolitan Area)
2021,Minneapolis/St. Paul,New York City,226.74,MN,NY (Metropolitan Area)
2021,Minneapolis/St. Paul,New York City,268.64,MN,NY (Metropolitan Area)
2021,Minneapolis/St. Paul,New York City,209.99,MN,NY (Metropolitan Area)
2021,Minneapolis/St. Paul,New York City,249.02,MN,NY (Metropolitan Area)
2021,Minneapolis/St. Paul,New York City,257.28,MN,NY (Metropolitan Area)
2021,Minneapolis/St. Paul,New York City,209.5,MN,NY (Metropolitan Area)
2021,Minneapolis/St. Paul,San Francisco,248.23,MN,CA (Metropolitan Area)
2021,Minneapolis/St. Paul,San Francisco,233.06,MN,CA (Metropolitan Area)
2021,Minneapolis/St. Paul,San Francisco,263.2,MN,CA (Metropolitan Area)
2021,New York City,Seattle,253.05,NY (Metropolitan Area),WA
2021,New York City,Seattle,346.0,NY (Metropolitan Area),WA
2021,New York City,Seattle,296.58,NY (Metropolitan Area),WA
2021,New York City,Seattle,298.27,NY (Metropolitan Area),WA
2021,New York City,Seattle,313.9,NY (Metropolitan Area),WA
2021,New York City,Seattle,371.32,NY (Metropolitan Area),WA
2021,New York City,Washington,235.61,NY (Metropolitan Area),DC (Metropolitan Area)
2021,New York City,Washington,232.83,NY (Metropolitan Area),DC (Metropolitan Area)
2021,New York City,Washington,242.28,NY (Metropolitan Area),DC (Metropolitan Area)
2021,New York City,Washington,179.35,NY (Metropolitan Area),DC (Metropolitan Area)
2021,New York City,Washington,194.0,NY (Metropolitan Area),DC (Metropolitan Area)
2021,New York City,Washington,181.12,NY (Metropolitan Area),DC (Metropolitan Area)
2021,New York City,Washington,210.79,NY (Metropolitan Area),DC (Metropolitan Area)
2021,New York City,Washington,168.19,NY (Metropolitan Area),DC (Metropolitan Area)
2021,New York City,Washington,192.35,NY (Metropolitan Area),DC (Metropolitan Area)
2021,New York City,Washington,363.67,NY (Metropolitan Area),DC (Metropolitan Area)
2021,New York City,San Francisco,260.17,NY (Metropolitan Area),CA (Metropolitan Area)
2021,New York City,San Francisco,372.11,NY (Metropolitan Area),CA (Metropolitan Area)
2021,New York City,San Francisco,374.79,NY (Metropolitan Area),CA (Metropolitan Area)
2021,New York City,San Francisco,357.33,NY (Metropolitan Area),CA (Metropolitan Area)
2021,New York City,San Francisco,203.75,NY (Metropolitan Area),CA (Metropolitan Area)
2021,New York City,San Francisco,316.55,NY (Metropolitan Area),CA (Metropolitan Area)
2021,New York City,San Francisco,546.56,NY (Metropolitan Area),CA (Metropolitan Area)
2021,New York City,San Francisco,523.0,NY (Metropolitan Area),CA (Metropolitan Area)
2021,New York City,San Francisco,325.66,NY (Metropolitan Area),CA (Metropolitan Area)
2021,New York City,San Francisco,353.56,NY (Metropolitan Area),CA (Metropolitan Area)
2021,New York City,San Francisco,259.76,NY (Metropolitan Area),CA (Metropolitan Area)
2021,New York City,San Francisco,240.92,NY (Metropolitan Area),CA (Metropolitan Area)
2021,New York City,San Francisco,340.54,NY (Metropolitan Area),CA (Metropolitan Area)
2021,New York City,San Francisco,274.76,NY (Metropolitan Area),CA (Metropolitan Area)
2021,New York City,San Francisco,310.77,NY (Metropolitan Area),CA (Metropolitan Area)
2021,New York City,San Diego,283.18,NY (Metropolitan Area),CA
2021,New York City,San Diego,363.2,NY (Metropolitan Area),CA
2021,New York City,San Diego,284.6,NY (Metropolitan Area),CA
2021,New York City,San Diego,303.48,NY (Metropolitan Area),CA
2021,New York City,San Diego,294.2,NY (Metropolitan Area),CA
2021,New York City,San Diego,225.0,NY (Metropolitan Area),CA
2021,New York City,Portland,284.0,NY (Metropolitan Area),OR
2021,New York City,Portland,409.68,NY (Metropolitan Area),OR
2021,New York City,Portland,302.8,NY (Metropolitan Area),OR
2021,New York City,Portland,266.0,NY (Metropolitan Area),OR
2021,New York City,Portland,370.13,NY (Metropolitan Area),OR
2021,New York City,Portland,465.0,NY (Metropolitan Area),OR
2021,New York City,Portland,172.45,NY (Metropolitan Area),ME
2021,New York City,Portland,225.0,NY (Metropolitan Area),ME
2021,New York City,Portland,232.75,NY (Metropolitan Area),ME
2021,New York City,Portland,160.17,NY (Metropolitan Area),ME
2021,New York City,Portland,181.05,NY (Metropolitan Area),ME
2021,New York City,Portland,147.0,NY (Metropolitan Area),ME
2021,Fort Myers,Washington,162.52,FL,DC (Metropolitan Area)
2021,Fort Myers,Washington,164.32,FL,DC (Metropolitan Area)
2021,Fort Myers,Washington,171.61,FL,DC (Metropolitan Area)
2021,Fort Myers,New York City,165.27,FL,NY (Metropolitan Area)
2021,Fort Myers,New York City,208.36,FL,NY (Metropolitan Area)
2021,Fort Myers,New York City,115.09,FL,NY (Metropolitan Area)
2021,Fort Myers,New York City,168.76,FL,NY (Metropolitan Area)
2021,Fort Myers,New York City,168.04,FL,NY (Metropolitan Area)
2021,Fort Myers,New York City,200.33,FL,NY (Metropolitan Area)
2021,Fort Myers,Los Angeles,264.63,FL,CA (Metropolitan Area)
2021,Fort Myers,Los Angeles,285.65,FL,CA (Metropolitan Area)
2021,Fort Myers,Los Angeles,182.25,FL,CA (Metropolitan Area)
2021,Fort Myers,Los Angeles,266.34,FL,CA (Metropolitan Area)
2021,Fort Myers,Los Angeles,316.71,FL,CA (Metropolitan Area)
2021,Greenville/Spartanburg,Washington,147.22,SC,DC (Metropolitan Area)
2021,Greenville/Spartanburg,Washington,166.57,SC,DC (Metropolitan Area)
2021,Greenville/Spartanburg,Washington,162.68,SC,DC (Metropolitan Area)
2021,Greenville/Spartanburg,New York City,215.55,SC,NY (Metropolitan Area)
2021,Greenville/Spartanburg,New York City,257.64,SC,NY (Metropolitan Area)
2021,Greenville/Spartanburg,New York City,220.76,SC,NY (Metropolitan Area)
2021,Greenville/Spartanburg,New York City,249.19,SC,NY (Metropolitan Area)
2021,Greenville/Spartanburg,New York City,215.02,SC,NY (Metropolitan Area)
2021,Greenville/Spartanburg,New York City,206.47,SC,NY (Metropolitan Area)
2021,Grand Rapids,Washington,164.81,MI,DC (Metropolitan Area)
2021,Grand Rapids,Washington,173.59,MI,DC (Metropolitan Area)
2021,Grand Rapids,Washington,184.25,MI,DC (Metropolitan Area)
2021,Grand Rapids,New York City,192.12,MI,NY (Metropolitan Area)
2021,Grand Rapids,New York City,240.23,MI,NY (Metropolitan Area)
2021,Grand Rapids,New York City,210.38,MI,NY (Metropolitan Area)
2021,Grand Rapids,New York City,250.62,MI,NY (Metropolitan Area)
2021,Grand Rapids,New York City,224.32,MI,NY (Metropolitan Area)
2021,Grand Rapids,New York City,268.31,MI,NY (Metropolitan Area)
2021,Grand Rapids,Los Angeles,261.07,MI,CA (Metropolitan Area)
2021,Grand Rapids,Los Angeles,229.15,MI,CA (Metropolitan Area)
2021,Grand Rapids,Los Angeles,224.17,MI,CA (Metropolitan Area)
2021,Grand Rapids,Los Angeles,301.82,MI,CA (Metropolitan Area)
2021,Grand Rapids,Los Angeles,283.03,MI,CA (Metropolitan Area)
2021,Greensboro/High Point,New York City,191.95,NC,NY (Metropolitan Area)
2021,Greensboro/High Point,New York City,225.92,NC,NY (Metropolitan Area)
